ZZ,AAA,FAC
ZZ,AAC,CAI
ZZ,AAE,ALG
ZZ,AAE,ELU
ZZ,AAE,ORN
ZZ,AAE,LYS
ZZ,AAE,MRS
ZZ,AAE,CDG
ZZ,AAE,ORY
ZZ,AAE,JED
ZZ,AAE,MAD
ZZ,AAF,HWO
ZZ,AAF,JAX
ZZ,AAF,QQB
ZZ,AAF,TUP
ZZ,AAH,CGN
ZZ,AAK,TRW
ZZ,AAL,BLL
ZZ,AAL,CPH
ZZ,AAL,FAE
ZZ,AAL,NAP
ZZ,AAL,TRN
ZZ,AAL,AMS
ZZ,AAL,OSL
ZZ,AAL,FNC
ZZ,AAL,LPA
ZZ,AAL,AGP
ZZ,AAL,TFS
ZZ,AAL,AYT
ZZ,AAL,STN
ZZ,AAN,KHT
ZZ,AAN,CAI
ZZ,AAN,CCJ
ZZ,AAN,ISB
ZZ,AAP,CGK
ZZ,AAP,BEJ
ZZ,AAP,UPG
ZZ,AAP,SUB
ZZ,AAP,YIA
ZZ,AAQ,LED
ZZ,AAR,AAR
ZZ,AAR,CPH
ZZ,AAR,RKE
ZZ,AAR,HRG
ZZ,AAR,CEQ
ZZ,AAR,LBG
ZZ,AAR,AMS
ZZ,AAR,OSL
ZZ,AAR,GDN
ZZ,AAR,FAO
ZZ,AAR,AGP
ZZ,AAR,BMA
ZZ,AAR,STN
ZZ,AAT,PKX
ZZ,AAT,BPL
ZZ,AAT,CAN
ZZ,AAT,KRY
ZZ,AAT,KRL
ZZ,AAT,LHW
ZZ,AAT,URC
ZZ,AAT,XIY
ZZ,AAX,GRU
ZZ,AAX,UBA
ZZ,AAY,ADE
ZZ,AAY,SCT
ZZ,AAZ,GUA
ZZ,ABA,KJA
ZZ,ABA,DME
ZZ,ABA,SVO
ZZ,ABA,NSK
ZZ,ABA,OVB
ZZ,ABA,LED
ZZ,ABB,ABV
ZZ,ABB,LOS
ZZ,ABC,LIS
ZZ,ABC,LPA
ZZ,ABD,IFN
ZZ,ABD,MHD
ZZ,ABD,SYZ
ZZ,ABD,THR
ZZ,ABE,BDA
ZZ,ABE,ATL
ZZ,ABE,CLT
ZZ,ABE,ORD
