0014,0F22,0B06
0014,0F22,0B07
0014,0F22,020E
0014,0F22,0AE7
0014,0F22,0B12
0014,0F22,128C
0014,0F22,128E
0014,0F22,0B30
0014,0F23,0AE7
0014,0F23,0AFD
0014,0B12,0B00
0014,0F27,10C7
0014,0F27,020E
0014,0F27,07A9
0014,0F27,086D
0014,0F27,0B12
0014,0F27,128E
0014,0F27,089C
0014,06E0,08C5
0014,06E0,08EA
0014,0F29,10C5
0014,0F29,1125
0014,0F29,0F22
0014,0F29,10C7
0014,0F29,125A
0014,0F29,020E
0014,0F29,07AE
0014,0F29,086D
0014,0F29,0F23
0014,0F29,06EF
0014,0F29,0B0E
0014,0F29,0AE7
0014,0F29,0B12
0014,0F29,0B13
0014,0F29,1277
0014,0F29,0888
0014,0F29,077B
0014,0F29,0F27
0014,0F29,06E0
0014,0F29,0B1A
0014,0F29,0F04
0014,0F29,128C
0014,0F29,128E
0014,0F29,07E1
0014,0F29,10DA
0014,0F29,0B1D
0014,0F29,07EB
0014,0F29,0F28
0014,0F29,0DFC
0014,0F29,08AE
0014,0F29,0AFD
0014,0F29,10F5
0014,0F2A,08AE
0014,0B30,0B00
0014,0B30,0B0E
0014,0B30,0B1D
0014,0B30,0B2D
0014,0B30,10ED
003F,1344,1311
003F,1344,13BE
003F,1344,13D7
003F,1344,14CF
003F,1344,15BA
003F,1344,15F9
003F,16CC,1615
0043,0F34,0F7E
0043,0F37,0F7E
0043,0F37,0F88
0043,0F43,0F7E
0043,0F43,0FA1
0043,0F4B,0F7E
0043,0F4B,0F8A
0043,0F4B,0FC0
0043,0F4B,0FD6
0043,0F4D,0F6C
0043,0F4D,0F7E
0043,01D6,0F8A
0043,0F6C,0F4D
0043,0F7E,0F34
0043,0F7E,0F37
0043,0F7E,0F43
0043,0F7E,0F4B
0043,0F7E,0F4D
0043,0F7E,0F80
0043,0F7E,0FBC
0043,0F80,0F7E
0043,0F80,0F8A
0043,0F80,0FD6
0043,0F88,0F37
0043,0F8A,0F4B
0043,0F8A,01D6
0043,0F8A,0F80
0043,0F8A,0FBC
0043,0F8E,0FBC
0043,0F8E,0FD6
0043,0F94,0FBC
0043,0FA1,0F43
0043,0FA1,0FBC
0043,0FBC,0F7E
0043,0FBC,0F8A
0043,0FBC,0F8E
0043,0FBC,0F94
0043,0FBC,0FA1
0043,0FC0,0F4B
0043,0015,0B08
0043,0015,0871
0043,0015,0B13
0043,0015,0B20
0043,0015,0B24
0043,0015,0B2B
0043,0015,12B2
0043,0015,0B35
0043,0FD6,0F4B
0043,0FD6,0F80
0043,0FD6,0F8E
0049,0F3E,0F64
0049,0F3E,0FA1
0049,0F43,0FA1
0049,0F5D,0F64
0049,0F64,0F3E
0049,0F64,0F5D
0049,0F64,0F69
0049,0F64,0F84
0049,0F64,0F98
0049,0F64,0FA1
0049,0F64,0FC4
0049,0F64,0FCC
0049,0F64,0FCD
0049,0F64,0FE4
0049,0F69,0F64
0049,0F6F,0FC4
0049,0F84,0FA1
0049,0F98,0F64
0049,0FA1,0F3E
0049,0FA1,0F43
0049,0FA1,0F64
0049,0FA1,0FC4
0049,0FA1,0FC6
0049,0FA1,0FC9
0049,0FB5,0FC6
0049,0FCC,0F64
0049,0FCD,0F64
0049,0FE4,0F64
004C,0E94,0EA2
004C,0E99,0EA2
004C,0E99,0EA5
004C,0E9A,0EA2
004C,0E9D,0EA4
004C,0E9D,0EAC
004C,0EA2,0E94
004C,0EA2,0E99
004C,0EA2,0E9A
004C,0EA2,0E9D
004C,0EA2,0EA4
004C,0EA2,0EAC
004C,0EA4,0E9D
004C,0EA4,0EA2
004C,0EA4,0EAC
004C,0EA5,0E99
004C,0EAC,0E9D
004C,0EAC,0EA2
004C,0EAC,0EA4
004D,06B0,0334
004D,06B0,0335
004D,08BD,06B0
004D,08BD,0335
004D,0C85,06B0
004D,0C85,101F
004D,0C85,0335
004D,0334,06B0
004D,0334,0335
004D,0221,11C1
004D,0221,0335
004D,101F,0C85
004D,101F,0335
004D,11C1,0335
004D,0DB6,0335
004D,0335,06B0
004D,0335,08BD
004D,0335,0C85
004D,0335,0334
004D,0335,0221
004D,0335,101F
004D,0335,1020
004D,0335,11C1
004D,0335,0DB6
004E,0620,0713
004E,0620,0724
004E,0624,0713
004E,0713,0620
004E,0713,0624
004E,0713,071E
004E,0713,0724
004E,071B,0724
004E,071E,0713
004E,0724,0620
004E,0724,0713
004E,0724,071B
004F,0B05,1161
004F,07A5,1161
004F,125F,1161
004F,1158,10D9
004F,06E0,1161
004F,10D9,1161
004F,0737,1161
004F,10F0,1158
004F,1161,0B05
004F,1161,07A5
004F,1161,125F
004F,1161,06E0
004F,1161,10D9
004F,1161,0737
0050,0215,0216
0050,0215,0CAF
0050,0215,0218
0050,0215,021B
0050,0215,021C
0050,0215,021D
0050,0215,0220
0050,021B,0218
0050,021B,021C
0050,021D,0217
0050,0220,0218
0050,0220,021D
0051,1124,113E
0051,1125,112A
0051,1125,112E
0051,1125,1133
0051,1125,1136
0051,1125,1138
0051,1125,113E
0051,1125,078C
0051,1125,1143
0051,1125,078F
0051,1125,0E0E
0051,1125,1150
0051,1125,1151
0051,1125,1153
0051,112A,1125
0051,112A,1136
0051,112E,1125
0051,112E,1133
0051,112E,1153
0051,1131,1151
0051,1133,1125
0051,1133,112E
0051,0787,078F
0051,1136,1125
0051,1136,112A
0051,1138,1125
0051,113E,1124
0051,113E,1125
0051,078C,1125
0051,078C,0795
0051,1143,1125
0051,0DFC,1153
0051,078F,1125
0051,078F,0787
0051,0795,078C
0051,0E0E,1125
0051,1150,1125
0051,1151,1125
0051,1151,1131
0051,1153,1125
0051,1153,0DFC
0052,12CC,12F8
0052,12CC,1536
0052,12CC,153B
0052,12CC,1543
0052,12CC,1544
0052,12CC,154A
0052,12CC,1649
0052,12F8,155A
0052,1536,175D
0052,153B,1558
0052,153F,12EC
0052,1543,153F
0052,1544,1657
0052,154A,1798
0052,175D,1548
0052,1798,1556
0053,0EB5,0ECF
0053,0EB6,0ECF
0053,0EB7,0ECF
0053,0EBA,0ECF
0053,0EBC,0ECF
0053,0EC0,0ECF
0053,1249,0ECF
0053,0EC5,0ECF
0053,0EC9,0ECF
0053,0ECC,0ECF
0053,0ECF,0EB5
0053,0ECF,0EB6
0053,0ECF,0EB7
0053,0ECF,0EBA
0053,0ECF,0EBC
0053,0ECF,0EC0
0053,0ECF,1249
0053,0ECF,0EC5
0053,0ECF,0EC9
0053,0ECF,0ECC
0053,0ECF,0ED0
0053,0ECF,0ED4
0053,0ECF,0ED6
0053,0ECF,0ED7
0053,0ECF,0EDC
0053,0ECF,0EE1
0053,0ECF,0EE6
0053,0ED0,0ECF
0053,0ED4,0ECF
0053,0ED6,0ECF
0053,0ED7,0ECF
0053,0EDC,0ECF
0053,0EE1,0ECF
0053,0EE6,0ECF
005A,0980,09A7
005A,0980,09A9
005A,0980,09BA
005A,0980,09C5
005A,0980,09D6
005A,098A,09F2
005A,098B,09D2
005A,0991,09F3
005A,09A6,0991
005A,09A6,099F
005A,09A6,09BA
005A,09A6,09CD
005A,09A6,09D2
005A,09A6,09DE
005A,09A6,09EC
005A,09A6,09F2
005A,09A6,09F3
005A,09CD,0991
005A,09CD,09CF
005A,09CD,09E8
005F,0258,02E4
005F,0263,0264
005F,0263,0309
005F,0264,0263
005F,0264,02D6
005F,0264,02F4
005F,026B,029C
005F,0276,02A0
005F,0276,02D6
005F,0278,028A
005F,028A,0278
005F,028A,029C
005F,0297,02F4
005F,029C,026B
005F,029C,028A
005F,029C,02F4
005F,029C,031B
005F,029C,031D
005F,029C,0324
005F,02A0,0276
005F,02A0,02E4
005F,02A0,02F4
005F,02A0,031D
005F,02D6,0264
005F,02D6,0276
005F,02E2,02F4
005F,02E4,0258
005F,02E4,02A0
005F,02F4,0264
005F,02F4,0297
005F,02F4,029C
005F,02F4,02A0
005F,02F4,02E2
005F,02F4,02FE
005F,02F4,0302
005F,02F4,031D
005F,0302,02F4
005F,0309,0263
005F,0309,02E6
005F,0309,0324
005F,031B,029C
005F,031B,031D
005F,031D,029C
005F,031D,02A0
005F,031D,02F4
005F,031D,031B
005F,0324,029C
005F,0324,0309
0060,04ED,04EB
0060,04ED,04EC
0060,04ED,04EE
0060,04ED,04F0
0060,04ED,04F1
0060,04EF,04EB
0060,04EF,10D9
0060,04EF,04ED
0060,04EF,04F1
0061,0D7C,0D81
0061,0D7C,0D98
0061,0D7C,0DA0
0061,0D7C,0DA1
0061,0D81,0D80
0061,0D81,0DA5
0064,1309,15D6
0064,135C,1654
0064,135C,1749
0064,13D6,1654
0064,13D6,1749
0064,1519,1749
0064,15B7,135C
0064,15B7,1458
0064,15F7,1458
0064,15F7,1512
0064,15F7,15B7
0064,1654,135C
0064,1654,13D6
0064,1654,1512
0064,1654,15B7
0064,1749,135C
0064,1749,13D6
0064,1749,1458
0064,1749,1519
0064,1749,15D6
0065,1388,14E8
0065,1388,154E
0065,14E8,1388
0065,14E8,154D
0065,14E8,154E
0065,154D,14E8
0065,154D,154E
0065,154E,1388
0065,154E,14E8
0065,154E,154D
0065,154E,15FD
0065,15FD,154E
0066,08BD,101F
0066,08BD,0DC6
0066,08BD,0C05
0066,10C7,0859
0066,0859,10C7
0066,0859,101F
0066,0859,1033
0066,093C,0944
0066,101F,08BD
0066,101F,0859
0066,101F,0365
0066,101F,1033
0066,101F,0DC6
0066,101F,0944
0066,0365,101F
0066,0365,0DC6
0066,1033,0859
0066,1033,101F
0066,1033,1288
0066,1033,0C05
0066,1288,1033
0066,0DC6,08BD
0066,0DC6,101F
0066,0DC6,0365
0066,0DC6,0C05
0066,0944,093C
0066,0944,101F
0066,0C05,08BD
0066,0C05,1033
0066,0C05,0DC6
0067,036D,03F2
0067,036D,043D
0067,037F,048B
0067,03D5,03DD
0067,03D5,043D
0067,03D5,0481
0067,03DD,03D5
0067,03DD,0433
0067,03DD,046A
0067,03DD,0480
0067,03DD,0481
0067,03DD,0484
0067,03F2,036D
0067,03F2,04C1
0067,03FB,0434
0067,03FB,0441
0067,03FB,048B
0067,03FD,0440
0067,03FD,048B
0067,03FD,0496
0067,03FD,04C8
0067,0433,043D
0067,0433,0480
0067,0433,048B
0067,0434,03FB
0067,0434,047B
0067,0434,048B
0067,043D,036D
0067,043D,03D5
0067,043D,0433
0067,043D,048B
0067,043D,04C1
0067,0440,03FD
0067,0440,0481
0067,0441,03FB
0067,0441,0492
0067,046A,03DD
0067,046A,0480
0067,047B,0434
0067,047B,048B
0067,0480,03DD
0067,0480,0433
0067,0480,046A
0067,0481,03D5
0067,0481,03DD
0067,0481,0440
0067,0481,0484
0067,0484,03DD
0067,0484,0481
0067,048B,037F
0067,048B,03DD
0067,048B,03FB
0067,048B,03FD
0067,048B,0433
0067,048B,0434
0067,048B,043D
0067,048B,047B
0067,0492,0441
0067,0492,04C1
0067,0496,03FD
0067,0496,04C8
0067,04C1,03F2
0067,04C1,0492
0067,04C8,03FD
0067,04C8,0496
0069,1068,1064
0069,1068,1066
0069,1068,06FB
0069,06FB,124A
0069,06FB,100B
0069,06FB,106A
0069,106A,1066
0069,106A,1067
0069,106A,1069
0069,106A,0BCF
0069,0BCF,106A
006A,1199,103A
006A,0EBB,0B60
006A,0106,103A
006A,055D,103A
006A,0563,103A
006A,0963,103A
006A,11A1,103A
006A,0B60,0ECF
006A,0B60,1177
006A,0C61,103A
006A,0ECF,0B60
006A,0ECF,103A
006A,0C70,103A
006A,0181,103A
006A,035F,103A
006A,0361,103A
006A,0352,103A
006A,185A,103A
006A,103A,1199
006A,103A,0A0F
006A,103A,0EBB
006A,103A,1850
006A,103A,0A16
006A,103A,0106
006A,103A,055D
006A,103A,0563
006A,103A,0963
006A,103A,11A1
006A,103A,0A29
006A,103A,0C61
006A,103A,0594
006A,103A,0ECF
006A,103A,0B7F
006A,103A,0C70
006A,103A,0181
006A,103A,035F
006A,103A,0361
006A,103A,0352
006A,103A,185A
006A,103A,0A75
006A,103A,05CF
006A,103A,1177
006A,103A,05FD
006A,05CF,103A
006A,1177,0B60
006A,1177,103A
006B,1154,0B11
006B,086F,1161
006B,0871,0879
006B,0B11,1154
006B,0B11,0879
006B,0B11,089C
006B,0B11,1161
006B,0879,0871
006B,0879,0B11
006B,0879,0888
